"ID","SongName","Performer","CivilDate","HebrewDate","Composer","Poet","MusicalAdapter","Others","PlaceOfPublication","NameOfPublisher"
"003680404","כל העולם כולו","זוהר ישראל","1992","","חייט ברוך","","אסנר חיים","","",""
"003680406","זוהר הניגון","זוהר ישראל","1992","","זוהר ישראל","","זוהר ישראל","","",""
"003680407","כלייזמר","זוהר ישראל","1992","","","","זוהר ישראל","","",""
"003680409","אשרי תמימי דרך","זוהר ישראל","1992","","","","זוהר ישראל","","",""
"003680410","ניגונו של דוד","זוהר ישראל","1992","","פוליקוב לא מזוהה","","זוהר ישראל","","",""
"003680411","ושמחת בחגך","זוהר ישראל","1992","","","","זוהר ישראל","","",""
"003680413","א דודעלע","זוהר ישראל","1992","","","","זוהר ישראל","","",""
"003680414","'פצ' פצ","זוהר ישראל","1992","","","","זוהר ישראל","","",""
"003680415","ניגונו של נפתלי","זוהר ישראל","1992","","פוליקוב לא מזוהה","פוליקוב לא מזוהה","זוהר ישראל","","",""
"003680416","מחול המזג","זוהר ישראל","1992","","","","זוהר ישראל","","",""
"003680417","ציון תמתי","זוהר ישראל","1992","","","דוליצקי מנחם מנדל","זוהר ישראל","","",""
"003680419","ניגון מירוני","זוהר ישראל","1992","","","","זוהר ישראל","","",""
"003680420","בלז","זוהר ישראל","1992","","צימן ירמיהו","","זוהר ישראל","","",""
"003680429","פיינל ספיריט","מכניקס","2003","","בן עזרי אלדד","","","","",""
"003680430","דיגיטל פרוס","מכניקס","2003","","בן עזרי אלדד","","","","",""
"003680431","הופה פופה","מכניקס","2003","","בן עזרי אלדד","","","","",""
"003680432","היט אנד ראן","מכניקס","2003","","בן עזרי אלדד","","","","",""
"003680433","אילגאל דאנס","מכניקס","2003","","בן עזרי אלדד","","","","",""
"003680434","ריממבר","מכניקס","2003","","בן עזרי אלדד","","","","",""
"003680435","רוקט פוקט","מכניקס","2003","","בן עזרי אלדד","","","","",""
"003680436","דארק אנרג'י","מכניקס","2003","","בן עזרי אלדד","","","","",""
"003680437","51 פי או אס","מכניקס","2003","","בן עזרי אלדד","","","","",""
"003680438","לופאי קונקשיין","מכניקס","2003","","בן עזרי אלדד","","","","",""
"003680442","דקה דומיה","בנאי יוסי","2001","","כספי מתי","גפן יהונתן","","","",""
"003680443","בדרך לכאן","בנאי יוסי","2001","","רוזנבלום יאיר","בנאי יוסי","","","",""
"003680444","פעם האחרונה","בנאי יוסי","2001","","נגרי בני","אלוני נסים","","","",""
"003680448","אמנות המדרכה","בנאי יוסי","2001","","","","","","",""
"003680450","לגור אתו","גל ריקי","2002","","פיק צביקה","שם אור מירית","פיק צביקה","","",""
"003680451","רדיו חזק","תיסלם","2002","","ניצני יאיר, אשדות יזהר","ניצני יאיר, קריס דיוויד, בן זאב דורי, שדה יהושע, אשדות יזהר","ניצני יאיר, אשדות יזהר","","",""
